name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
2006 Brazilian Grand Prix 🇧🇷,18,18,14,Ferrari 🇮🇹,2006-10-22,R,,2006,Felipe Massa 🇧🇷
2006 British Grand Prix 🇬🇧,8,11,59,Renault 🇫🇷,2006-06-11,12,,2006,Fernando Alonso 🇪🇸
2006 Canadian Grand Prix 🇨🇦,9,22,69,Renault 🇫🇷,2006-06-25,8,,2006,Fernando Alonso 🇪🇸
2006 Chinese Grand Prix 🇨🇳,16,12,56,Ferrari 🇮🇹,2006-10-01,9,+103.796,2006,Michael Schumacher 🇩🇪
2006 European Grand Prix 🇩🇪,5,12,2,Ferrari 🇮🇹,2006-05-07,R,,2006,Michael Schumacher 🇩🇪
2006 French Grand Prix 🇫🇷,11,9,69,Ferrari 🇮🇹,2006-07-16,9,,2006,Michael Schumacher 🇩🇪
2006 German Grand Prix 🇩🇪,12,10,66,Ferrari 🇮🇹,2006-07-30,11,,2006,Michael Schumacher 🇩🇪
2006 Hungarian Grand Prix 🇭🇺,13,12,69,Honda 🇯🇵,2006-08-06,5,,2006,Jenson Button 🇬🇧
2006 Italian Grand Prix 🇮🇹,15,14,52,Ferrari 🇮🇹,2006-09-10,12,,2006,Michael Schumacher 🇩🇪
2006 Japanese Grand Prix 🇯🇵,17,17,35,Renault 🇫🇷,2006-10-08,R,,2006,Fernando Alonso 🇪🇸
2006 Malaysian Grand Prix 🇲🇾,2,19,10,Renault 🇫🇷,2006-03-19,R,,2006,Giancarlo Fisichella 🇮🇹
2006 Monaco Grand Prix 🇲🇨,7,7,78,Renault 🇫🇷,2006-05-28,3,+52.298,2006,Fernando Alonso 🇪🇸
2006 San Marino Grand Prix 🇮🇹,4,14,47,Ferrari 🇮🇹,2006-04-23,R,,2006,Michael Schumacher 🇩🇪
2006 Spanish Grand Prix 🇪🇸,6,21,65,Renault 🇫🇷,2006-05-14,14,,2006,Fernando Alonso 🇪🇸
2006 Turkish Grand Prix 🇹🇷,14,16,55,Ferrari 🇮🇹,2006-08-27,15,,2006,Felipe Massa 🇧🇷
2006 United States Grand Prix 🇺🇸,10,17,72,Ferrari 🇮🇹,2006-07-02,7,,2006,Michael Schumacher 🇩🇪
2007 Australian Grand Prix 🇦🇺,1,18,48,Ferrari 🇮🇹,2007-03-18,R,,2007,Kimi Räikkönen 🇫🇮
2007 Bahrain Grand Prix 🇧🇭,3,21,36,Ferrari 🇮🇹,2007-04-15,R,,2007,Felipe Massa 🇧🇷
2007 Belgian Grand Prix 🇧🇪,14,11,29,Ferrari 🇮🇹,2007-09-16,R,,2007,Kimi Räikkönen 🇫🇮
2007 Brazilian Grand Prix 🇧🇷,17,9,70,Ferrari 🇮🇹,2007-10-21,9,,2007,Kimi Räikkönen 🇫🇮
2007 British Grand Prix 🇬🇧,9,12,58,Ferrari 🇮🇹,2007-07-08,11,,2007,Kimi Räikkönen 🇫🇮
2007 Canadian Grand Prix 🇨🇦,6,14,36,McLaren 🇬🇧,2007-06-10,R,,2007,Lewis Hamilton 🇬🇧
2007 Chinese Grand Prix 🇨🇳,16,5,56,Ferrari 🇮🇹,2007-10-07,8,+1:20.750,2007,Kimi Räikkönen 🇫🇮
2007 European Grand Prix 🇩🇪,10,20,60,McLaren 🇬🇧,2007-07-22,5,+1:13.656,2007,Fernando Alonso 🇪🇸
2007 French Grand Prix 🇫🇷,8,16,69,Ferrari 🇮🇹,2007-07-01,13,,2007,Kimi Räikkönen 🇫🇮
2007 Hungarian Grand Prix 🇭🇺,11,10,69,McLaren 🇬🇧,2007-08-05,11,,2007,Lewis Hamilton 🇬🇧
2007 Italian Grand Prix 🇮🇹,13,20,1,McLaren 🇬🇧,2007-09-09,R,,2007,Fernando Alonso 🇪🇸
2007 Japanese Grand Prix 🇯🇵,15,12,67,McLaren 🇬🇧,2007-09-30,4,+20.297,2007,Lewis Hamilton 🇬🇧
2007 Malaysian Grand Prix 🇲🇾,2,13,36,McLaren 🇬🇧,2007-04-08,R,,2007,Fernando Alonso 🇪🇸
2007 Monaco Grand Prix 🇲🇨,5,13,76,McLaren 🇬🇧,2007-05-27,14,,2007,Fernando Alonso 🇪🇸
2007 Spanish Grand Prix 🇪🇸,4,9,65,Ferrari 🇮🇹,2007-05-13,5,+58.331,2007,Felipe Massa 🇧🇷
2007 Turkish Grand Prix 🇹🇷,12,13,58,Ferrari 🇮🇹,2007-08-26,10,+1:11.009,2007,Felipe Massa 🇧🇷
2007 United States Grand Prix 🇺🇸,7,11,0,McLaren 🇬🇧,2007-06-17,R,,2007,Lewis Hamilton 🇬🇧
2008 Australian Grand Prix 🇦🇺,1,8,25,McLaren 🇬🇧,2008-03-16,R,,2008,Lewis Hamilton 🇬🇧
2008 Bahrain Grand Prix 🇧🇭,3,17,56,Ferrari 🇮🇹,2008-04-06,18,,2008,Felipe Massa 🇧🇷
2008 Belgian Grand Prix 🇧🇪,13,14,43,Ferrari 🇮🇹,2008-09-07,11,,2008,Felipe Massa 🇧🇷
2008 Brazilian Grand Prix 🇧🇷,18,14,0,Ferrari 🇮🇹,2008-11-02,R,,2008,Felipe Massa 🇧🇷
2008 British Grand Prix 🇬🇧,9,11,0,McLaren 🇬🇧,2008-07-06,R,,2008,Lewis Hamilton 🇬🇧
2008 Canadian Grand Prix 🇨🇦,7,13,70,BMW Sauber 🇩🇪,2008-06-08,3,+23.352,2008,Robert Kubica 🇵🇱
2008 Chinese Grand Prix 🇨🇳,17,15,56,McLaren 🇬🇧,2008-10-19,10,+1:14.842,2008,Lewis Hamilton 🇬🇧
2008 European Grand Prix 🇪🇸,12,17,56,Ferrari 🇮🇹,2008-08-24,17,,2008,Felipe Massa 🇧🇷
2008 French Grand Prix 🇫🇷,8,7,70,Ferrari 🇮🇹,2008-06-22,9,+51.021,2008,Felipe Massa 🇧🇷
2008 German Grand Prix 🇩🇪,10,10,67,McLaren 🇬🇧,2008-07-20,13,+54.971,2008,Lewis Hamilton 🇬🇧
2008 Hungarian Grand Prix 🇭🇺,11,13,70,McLaren 🇬🇧,2008-08-03,11,+1:10.407,2008,Heikki Kovalainen 🇫🇮
2008 Italian Grand Prix 🇮🇹,14,13,52,Toro Rosso 🇮🇹,2008-09-14,16,,2008,Sebastian Vettel 🇩🇪
2008 Japanese Grand Prix 🇯🇵,16,11,0,Renault 🇫🇷,2008-10-12,R,,2008,Fernando Alonso 🇪🇸
2008 Malaysian Grand Prix 🇲🇾,2,12,56,Ferrari 🇮🇹,2008-03-23,9,+1:16.220,2008,Kimi Räikkönen 🇫🇮
2008 Monaco Grand Prix 🇲🇨,6,15,7,McLaren 🇬🇧,2008-05-25,R,,2008,Lewis Hamilton 🇬🇧
2008 Singapore Grand Prix 🇸🇬,15,14,61,Renault 🇫🇷,2008-09-28,7,+16.387,2008,Fernando Alonso 🇪🇸
2008 Spanish Grand Prix 🇪🇸,4,17,65,Ferrari 🇮🇹,2008-04-27,12,,2008,Kimi Räikkönen 🇫🇮
2008 Turkish Grand Prix 🇹🇷,5,10,58,Ferrari 🇮🇹,2008-05-11,9,+1:15.270,2008,Felipe Massa 🇧🇷
